"id","zipcode","city","combi","agent_id","agent_name","agent_phone","agency_name","agency_address"
3625,8586,"Buchackern","8586 Buchackern","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3626,8586,"Engishofen","8586 Engishofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3627,8586,"Ennetaach","8586 Ennetaach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3628,8586,"Erlen","8586 Erlen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3629,8586,"Kümmertshausen","8586 Kümmertshausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3630,8586,"Riedt b. Erlen","8586 Riedt b. Erlen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3631,8587,"Oberaach","8587 Oberaach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3632,8588,"Zihlschlacht","8588 Zihlschlacht","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3633,8589,"Sitterdorf","8589 Sitterdorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3634,8590,"Romanshorn","8590 Romanshorn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3635,8592,"Uttwil","8592 Uttwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3636,8593,"Kesswil","8593 Kesswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3637,8594,"Güttingen","8594 Güttingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3638,8595,"Altnau","8595 Altnau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3639,8596,"Münsterlingen","8596 Münsterlingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3640,8596,"Scherzingen","8596 Scherzingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3641,8597,"Landschlacht","8597 Landschlacht","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3642,8598,"Bottighofen","8598 Bottighofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3643,8599,"Salmsach","8599 Salmsach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3644,8600,"Dübendorf","8600 Dübendorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3645,8602,"Wangen ZH","8602 Wangen ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3646,8603,"Schwerzenbach","8603 Schwerzenbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3647,8604,"Volketswil","8604 Volketswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3648,8605,"Gutenswil","8605 Gutenswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3649,8606,"Greifensee","8606 Greifensee","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3650,8606,"Nänikon","8606 Nänikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3651,8607,"Aathal-Seegräben","8607 Aathal-Seegräben","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3652,8608,"Bubikon","8608 Bubikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3653,8610,"Uster","8610 Uster","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3654,8614,"Bertschikon Gossau","8614 Bertschikon Gossau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3655,8614,"Sulzbach","8614 Sulzbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3656,8615,"Freudwil","8615 Freudwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3657,8615,"Wermatswil","8615 Wermatswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3658,8616,"Riedikon","8616 Riedikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3659,8617,"Mönchaltorf","8617 Mönchaltorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3660,8618,"Oetwil am See","8618 Oetwil am See","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3661,8620,"Wetzikon ZH","8620 Wetzikon ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3662,8623,"Wetzikon ZH","8623 Wetzikon ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3663,8624,"Grüt (Gossau ZH)","8624 Grüt (Gossau ZH)","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3664,8625,"Gossau ZH","8625 Gossau ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3665,8626,"Ottikon","8626 Ottikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3666,8627,"Grüningen","8627 Grüningen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3667,8630,"Rüti ZH","8630 Rüti ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3668,8632,"Tann","8632 Tann","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3669,8633,"Wolfhausen","8633 Wolfhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3670,8634,"Hombrechtikon","8634 Hombrechtikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3671,8635,"Dürnten","8635 Dürnten","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3672,8636,"Wald ZH","8636 Wald ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3673,8637,"Laupen ZH","8637 Laupen ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3674,8638,"Goldingen","8638 Goldingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3675,8640,"Hurden","8640 Hurden","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3676,8640,"Rapperswil SG","8640 Rapperswil SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3677,8645,"Jona","8645 Jona","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3678,8646,"Wagen","8646 Wagen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3679,8700,"Küsnacht ZH","8700 Küsnacht ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3680,8702,"Zollikon","8702 Zollikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3681,8703,"Erlenbach ZH","8703 Erlenbach ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3682,8704,"Herrliberg","8704 Herrliberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3683,8706,"Meilen","8706 Meilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3684,8707,"Uetikon am See","8707 Uetikon am See","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3685,8708,"Männedorf","8708 Männedorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3686,8712,"Stäfa","8712 Stäfa","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3687,8713,"Uerikon","8713 Uerikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3688,8714,"Feldbach","8714 Feldbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3689,8715,"Bollingen","8715 Bollingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3690,8716,"Schmerikon","8716 Schmerikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3691,8717,"Benken SG","8717 Benken SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3692,8718,"Schänis","8718 Schänis","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3693,8722,"Kaltbrunn","8722 Kaltbrunn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3694,8723,"Maseltrangen","8723 Maseltrangen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3695,8723,"Rufi","8723 Rufi","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3696,8725,"Ernetschwil","8725 Ernetschwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3697,8725,"Gebertingen","8725 Gebertingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3698,8726,"Ricken SG","8726 Ricken SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3699,8727,"Walde SG","8727 Walde SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3700,8730,"Uznach","8730 Uznach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3701,8732,"Neuhaus SG","8732 Neuhaus SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3702,8733,"Eschenbach SG","8733 Eschenbach SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3703,8734,"Ermenswil","8734 Ermenswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3704,8735,"Rüeterswil","8735 Rüeterswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3705,8735,"St. Gallenkappel","8735 St. Gallenkappel","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3706,8737,"Gommiswald","8737 Gommiswald","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3707,8738,"Uetliburg SG","8738 Uetliburg SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3708,8739,"Rieden SG","8739 Rieden SG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3709,8750,"Glarus","8750 Glarus","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3710,8750,"Klöntal","8750 Klöntal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3711,8750,"Riedern","8750 Riedern","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3712,8751,"Urnerboden","8751 Urnerboden","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3713,8752,"Näfels","8752 Näfels","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3714,8753,"Mollis","8753 Mollis","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3715,8754,"Netstal","8754 Netstal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3716,8755,"Ennenda","8755 Ennenda","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3717,8756,"Mitlödi","8756 Mitlödi","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3718,8757,"Filzbach","8757 Filzbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3719,8758,"Obstalden","8758 Obstalden","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3720,8762,"Schwanden GL","8762 Schwanden GL","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3721,8762,"Schwändi GL","8762 Schwändi GL","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3722,8762,"Sool","8762 Sool","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3723,8765,"Engi","8765 Engi","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3724,8766,"Matt","8766 Matt","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3725,8767,"Elm","8767 Elm","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3726,8772,"Nidfurn","8772 Nidfurn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3727,8773,"Haslen GL","8773 Haslen GL","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3728,8774,"Leuggelbach","8774 Leuggelbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3729,8775,"Hätzingen","8775 Hätzingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3730,8775,"Luchsingen","8775 Luchsingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3731,8777,"Betschwanden","8777 Betschwanden","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3732,8777,"Diesbach GL","8777 Diesbach GL","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3733,8782,"Rüti GL","8782 Rüti GL","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3734,8783,"Linthal","8783 Linthal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3735,8784,"Braunwald","8784 Braunwald","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3736,8800,"Thalwil","8800 Thalwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3737,8802,"Kilchberg ZH","8802 Kilchberg ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3738,8803,"Rüschlikon","8803 Rüschlikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3739,8804,"Au ZH","8804 Au ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3740,8805,"Richterswil","8805 Richterswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3741,8806,"Bäch SZ","8806 Bäch SZ","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3742,8807,"Freienbach","8807 Freienbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3743,8808,"Pfäffikon SZ","8808 Pfäffikon SZ","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3744,8810,"Horgen","8810 Horgen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3745,8815,"Horgenberg","8815 Horgenberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3746,8816,"Hirzel","8816 Hirzel","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3747,8820,"Wädenswil","8820 Wädenswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3748,8824,"Schönenberg ZH","8824 Schönenberg ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3749,8825,"Hütten","8825 Hütten","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3750,8832,"Wilen b. Wollerau","8832 Wilen b. Wollerau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3751,8832,"Wollerau","8832 Wollerau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3752,8833,"Samstagern","8833 Samstagern","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3753,8834,"Schindellegi","8834 Schindellegi","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3754,8835,"Feusisberg","8835 Feusisberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3755,8836,"Bennau","8836 Bennau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3756,8840,"Einsiedeln","8840 Einsiedeln","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3757,8840,"Trachslau","8840 Trachslau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3758,8841,"Gross","8841 Gross","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3759,8842,"Unteriberg","8842 Unteriberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3760,8843,"Oberiberg","8843 Oberiberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3761,8844,"Euthal","8844 Euthal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3762,8845,"Studen SZ","8845 Studen SZ","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3763,8846,"Willerzell","8846 Willerzell","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3764,8847,"Egg SZ","8847 Egg SZ","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3765,8849,"Alpthal","8849 Alpthal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3766,8852,"Altendorf","8852 Altendorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3767,8853,"Lachen SZ","8853 Lachen SZ","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
